"code","name","Ölçü Br1   ","Ölçü Br2   ","Pay-1   ","Payda-1   ","Ölçü Br3   ","Pay-2   ","Payda-2   ","price","Alış Fiyatı-1   "
"KIRT-0425","SGS102 SERAMİK GRANİT KESME MAKİNASI","AD","","1","1","","1","1","650.00","0.00000"
"KIRT-0426","TABAN SÜZGECİ KROM","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0428","OYNAR ZIMPARA MALASI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0429","HAVALADIRMA KANALI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0430","UWER 15/A KAMALI TAŞLAMA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0431","POLİNOX KAMALI ZIMPARA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0432","4X450 RUTİL ELEKTROT","AD","","1","1","","1","1","2.79","0.00000"
"KIRT-0433","25*35 NAYLON POŞET","AD","","1","1","","1","1","5.75","0.00000"
"KIRT-0434","DOLAP KİLİDİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0435","DERZ BANTI","AD","","1","1","","1","1","60.00","0.00000"
"KIRT-0436","10*260 SAPLAMA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0437","ECA FOTOSELLİ ELEKTRİKLİ MUSLUK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0438","10X10 YERSÜZGECİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0439","ZIMBA TELİ SÖKÜCÜ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0440","SEKRETER DOSYASI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0441","HİDROLİK YAĞI DT32","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0442","GAZ BETON TESTERE","AD","","1","1","","1","1","150.00","0.00000"
"KIRT-0443","YAPARLAR EL ARABASI YKS 80 (ŞİŞME RULMANLI)","AD","","1","1","","1","1","102.00","86.44070"
"KIRT-0444","HAVLU KAĞIT","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0445","KAĞIT BARDAK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-04451","PLASTİK BARDAK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0446","DEKOR 40 CM ALÇI MALASI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0447","ADELAND ÜÇGEN BOYA KALEM","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0448","ADELAND 12 RENK PASTEL","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0449","F.C 12 RENK TÜP BOYA KALEMİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0450","ŞERİT MIKNATIS 1,2*12","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0451","230X280 SCOTCHBRITE ELYAF ZIMPARA","AD","","1","1","","1","1","45.00","0.00000"
"KIRT-0452","MUHTELİF MAKİNA KÖMÜRÜ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0453","H07V-R 50 LİK SARI YEŞİL KABLO","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0454","MUHTELİF DONDURMA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0455","20 MM ÇİFT TARAFLI BANT","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0456","RAPTİYE","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0457","601 AHİO RENKLİ KALEM","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0458","A4 60 YAPRAK DEFTER","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0459","SAPLI KUTU DOSYA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0460","PANTHER PT8830 LAMBA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0461","PANTHER PT-8830 ŞARJLI SPOT EL FENERİ","AD","","1","1","","1","1","0.00","23.50000"
"KIRT-0462","PANTHER PT8835A ŞARJLI SPOT EL FENERİ 5W","AD","","1","1","","1","1","0.00","31.50000"
"KIRT-0463","8802L3 EL FENERİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0464","8801L5 ŞARJLI EL FENERİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0465","PT-1029 METAL EL FENERİ DISPLAY 3*AAA","AD","","1","1","","1","1","0.00","7.50000"
"KIRT-0466","PT-9804 SARJLI KAFA LAMBASI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0467","8213 KAFA LAMBASI SET","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0468","PT-5055 KAFA LAMBASI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0469","KABLOLU MAUSE","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0470","PL390 KABLOSUZ KLAVYE SET","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0471","PL340 KABLOLU KLAVYE SET","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0472","1866 KABLOLU KLAVYE SET","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0473","6106 KABLOLU KLAVYE","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0474","1895 KABLOSUZ KLAVYE SET","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0475","1643 KABLOSUZ KLAVYE SET","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0476","600 KABLOLU MAUSE","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0477","VARTA CR2032 PİL","AD","","1","1","","1","1","40.00","0.00000"
"KIRT-0478","VARTA V13GA PİL","AD","","1","1","","1","1","12.25","0.00000"
"KIRT-0479","LR44 PİL","AD","","1","1","","1","1","40.00","0.00000"
"KIRT-0481","CERESİT CM17FLEX","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0482","8X60 BB DEMİR PERÇİN","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0483","CROWN FLEX 2350 MATKAP","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0484","KAPI HİDROLİĞİ NO:4","AD","","1","1","","1","1","350.00","0.00000"
"KIRT-0485","300 LÜK AVADANLIK","AD","","1","1","","1","1","46.00","0.00000"
"KIRT-0486","400 LÜK AVADANLIK","AD","","1","1","","1","1","92.00","0.00000"
"KIRT-0487","120 LT ÇÖP KONTEYNER","AD","","1","1","","1","1","364.30","0.00000"
"KIRT-0488","AKAN KİL PAKET","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0489","ROT BALANS AYARI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0490","MESCİT MOBİLYALARI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0492","ELTOS PVC MAKAS","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0493","90 MM BAREL","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0494","OSAKA OPT 124 KALIPÇI TAŞLAMA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0495","M6 FLANLŞLI SOMUN","AD","","1","1","","1","1","0.61","0.00000"
"KIRT-0496","BULAŞIK DETERJANI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0497","1 1/2 ÇALPARA ÇEKVALF","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0498","SEKRETER DOSYASI KAPAKSIZ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0499","6 LI SOYUNMA DOLABI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0500","ALÜMİNYUM MASTAR","AD","","1","1","","1","1","66.30","0.00000"
"KIRT-0501","4X18 T8 TEC ELEKTRONİK BALAST","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0502","1 LİK NYA KABLO","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0503","2X18 TLD SICAK ATEŞLEMELİ BALAST","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0504","236 SICAK ATEŞLEMELİ BALAST","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0505","258 TLD SICAK ATEŞLEMELİ BALAST","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0506","12X25 ÇİFT TARAFLI BANT","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0507","19X25 ÇİFT TARAFLI BANT","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0508","BEYAZ MUSLUK","AD","","1","1","","1","1","66.15","0.00000"
"KIRT-0509","5/8 SICAK SU HORTUMU","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0510","G3/4X14 HSS PAFTA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0511","55 MM PAFTA KOLU","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0512","10*12 KİLİTLİ POŞET","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0513","ENDÜSTRİYEL GRİ ASTAR","AD","","1","1","","1","1","1250.00","0.00000"
"KIRT-0514","OSAKA KTP3 YEDEK PENS","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0515","OSAKA KTP4 YEDEK PENS","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0516","OSAKA OSA TC2-TC1 ADAPTÖR","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0517","M20*420 TİJ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0518","500*500 10 MM TABAN SAÇ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0519","STRAFOR","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0520","YAZICI TAMİR BAKIM","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0521","M5 FLANŞLI SOMUN","AD","","1","1","","1","1","0.84","0.00000"
"KIRT-0522","M8 FLANŞLI SOMUN","AD","","1","1","","1","1","1.22","0.00000"
"KIRT-0523","M10 FLANŞLI SOMUN","AD","","1","1","","1","1","2.01","0.00000"
"KIRT-0524","50X25 ÇİFT TARAFLI BANT","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0525","SÜPER EGO 2"" YEDEK BIÇAK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0526","70*1000 MUKAVVA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0527","ADEL PERM.YUC.UÇ MSK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0528","50*70 FOTOBLOK BEYAZ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0529","293 MİKRO ÇİFT UÇLU KALEM","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0530","106-12 BATU 12 Lİ TAM BOY KAL.","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0531","BOYA İŞÇİLİĞİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0532","6 MT METAL AYARLI SIRIK","AD","","1","1","","1","1","372.35","0.00000"
"KIRT-05320","DİŞ TARAGI(METRİK VE İNC)","AD","AD","1","1","","1","1","0.00","0.00000"
"KIRT-0533","80 LİK U PROFİL","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0534","5X10 BB DEMİR PERÇİN","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0535","5X35 BB DEMİR PERÇİN","AD","","1","1","","1","1","0.80","0.00000"
"KIRT-0536","5X30 BB DEMİR PERÇİN","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0537","8X16 BB DEMİR PERÇİN","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0538","8 MM HORTUM EKİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0539","6 KG YANGIN TÜPÜ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0540","8X25 BB DEMİR PERÇİN","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-05400","POLYBOT ÇELİK BURUNLU ÇİZME","AD","AD","1","1","","1","1","0.00","0.00000"
"KIRT-0541","8X30 BB DEMİR PERÇİN","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0542","TIRMIK 18 DİŞ","AD","","1","1","","1","1","178.94","4.66100"
"KIRT-0543","ÇİM TIRMIĞI METAL AYARLI","AD","","1","1","","1","1","144.50","0.00000"
"KIRT-0544","1'' ELTA MAŞALI BORU ANAHTARI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0545","200 MM ÇELİK CETVEL PASLANMAZ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0546","1/2-2 ELEKTRİKLİ PAFTA MAKİNASI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0547","250 GR FOTOKOPİ KAĞIDI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0548","KİRA KONTRATI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0549","980*630 3 MM SAÇ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0550","MALZEMELİ ALÇIPAN TAMİRAT İŞLERİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0551","ÇEMBER TAŞIMA ARABASI","AD","","1","1","","1","1","900.00","0.00000"
"KIRT-0552","NO:4 KAYNAK KOLU UCU","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0553","VALLEY LAMİNA A/4 125M.216*303","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0554","803*305 KARBO ELEKTROT","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0555","EĞİTİM VE HİZMET GİDERİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0556","175X20X20 NK ZIMPARA TAŞI","AD","","1","1","","1","1","304.48","0.00000"
"KIRT-0557","BOŞ PÜSKÜRTME","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0558","MAKİNA YAĞI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0559","CANON 540-541 KARTUŞ SET","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0560","CANON PG 541 RENKLİ KARTUŞ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-05601","MAŞRAFA","AD","AD","1","1","","1","1","0.00","0.00000"
"KIRT-056040","SIVI SABUNLUK","AD","AD","1","1","","1","1","0.00","0.00000"
"KIRT-0561","XEROX PE 220 TONER","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0562","DIŞ ALAN TAŞ DÖŞEMESİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0563","80 LİK NPU DEMİR","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0564","PPRC BORU KAYNAK MAKİNASI","AD","","1","1","","1","1","585.00","0.00000"
"KIRT-0565","5X80 BETON ÇİVİSİ","AD","","1","1","","1","1","90.00","0.00000"
"KIRT-0566","2,00X1000 MM GÜMÜŞ KAYNAK TELİ A1303","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0567","F.C. SIVI DAKSİL","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0568","ROCKWELL SERTLİK ÖLÇME CİHAZI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0569","5X15 BB DEMİR PERÇİN","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0570","UÇAK MAUSE","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0571","RK-114 YAPIŞ.A4 DEFTER KABI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0572","ASBABA KAPI TOKMAĞI","AD","","1","1","","1","1","44.00","0.00000"
"KIRT-0573","MUM SİLİKON TABANCASI 40W","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0574","MUM SİLİKON TABANCASI 60W","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0575","SİLİKON TABANCASI İKİLİ ÇUBUKLU","AD","","1","1","","1","1","97.50","0.00000"
"KIRT-0576","1/2 HAVA VALFİ YEDEK UÇ DİŞİ","AD","","1","1","","1","1","70.00","0.00000"
"KIRT-0577","10 MM HORTUM EKİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0578","14 MM DEMİRCİ MAKASI AFACAN","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0580","240 LT ÇÖP KONTEYNIRI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0581","OPTIMUM S 275 SULU KESİM","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0582","DUVAR YIKIMI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0583","115 LİK ELTOS ZIMPARA ALTLIĞI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0584","311-2 SERİ SIKMA APARATI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0585","SEPARATÖR","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0586","LOGAN TÜY 25 Lİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0587","OYNAR GÖZ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0588","2 TON 3 MT ZİNCİRLİ CARASKAL","AD","","1","1","","1","1","1550.00","0.00000"
"KIRT-0589","150X20X20 SC ELMAS BİLEME TAŞI","AD","","1","1","","1","1","241.85","0.00000"
"KIRT-0590","DROM CHIP","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0591","YEMEK BEDELİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0592","ÇIRPI İPİ","AD","","1","1","","1","1","35.00","0.00000"
"KIRT-0593","750 KG HUBZUG","AD","","1","1","","1","1","2530.00","0.00000"
"KIRT-0594","OSAKA VİDALI ZIMPARA ALTLIĞI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0595","30*40 DUV.MONTE YAZI TAH.","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0596","30*45 MANTAR PANO ÇERÇEVE","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0597","45*60 MANTAR PANO ÇERÇEVE","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0598","60*90 MANTAR PANO ÇERÇEVE","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0599","1/2 KAUÇUK KİMYASAL HORTUM","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0600","BAHÇIVAN TULUM","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0601","DELİNATÖR","AD","","1","1","","1","1","175.50","0.00000"
"KIRT-0602","25 MM KÖPÜK BANT","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0603","ENGELLİ ARABASI KO YAPIMI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0604","DESENLİ LASTİK PASPAS","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0605","YIKAMA MAKİNASI NİNJA 120 SGK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0606","GERİ TEPME VALFİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0608","TAŞIMA ARABASI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0609","20/50 MOTOR YAĞI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0610","GRES YAĞI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0611","KAYDIRMAZ BANT","AD","","1","1","","1","1","200.00","0.00000"
"KIRT-0612","ERİYEN BANT","AD","","1","1","","1","1","60.00","0.00000"
"KIRT-0613","40*16 SAPLI TAŞ","AD","","1","1","","1","1","24.10","0.00000"
"KIRT-0614","VİTRA DÜZ BORU SETİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0615","VİTRA SALMASTRA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0616","MARS.ENAMEL ANTİPAS","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0617","3/8*3/8 50 CM HORTUM","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0618","HOPÖRLÖR SET","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0619","SARI 03 KUM","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0620","SİYAH SAÇ MENFEZ İMALATI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0621","REMMER FESTİGER GRİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0622","POWERBULL PASLANMAZ BAKIM SPREY","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0623","ALÜMİNYUM BORU+FLANŞ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0624","VİTRA 22647 KLİPS","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0625","2 TON AYARLI ŞARYO","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0626","TELEFON SOKET PENSESİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0627","SIVI GRES 400 ML","AD","","1","1","","1","1","78.00","0.00000"
"KIRT-0628","6204 2 RS RULMAN","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0629","150 MM DİJİTAL KUMPAS","AD","","1","1","","1","1","600.00","0.00000"
"KIRT-0630","GRES POMPA UCU","AD","","1","1","","1","1","54.40","0.00000"
"KIRT-0631","EDDİNG 750 PERMANENT KALEM","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0632","KÜLLÜK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0633","50 LT SIVACI TEKNESİ","AD","","1","1","","1","1","285.00","0.00000"
"KIRT-0634","BIÇAK MASTAR","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0635","BEYAZ ÇİMENTO","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0636","ASTOLAN MEBRAN YAPIŞKANLI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0637","50 BARDAKLIK ÇAYMATİK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0638","MAVİ BARKOT PLASTİK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0639","8 MM HALKALI CİVATA","AD","","1","1","","1","1","30.00","0.00000"
"KIRT-0640","1/2-11/4 PAFTA SETİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0641","1 1/2 PAFTA YEDEK KAFA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0642","2"" PAFTA YEDEK KAFA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0643","KAROT DELİM İŞÇİLİĞİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0644","İSOSPRİNG SU KESİCİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0645","MAKİNA ŞERİTİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0646","SENET","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0647","PLASTİK BAŞ MASKESİ","AD","","1","1","","1","1","90.00","0.00000"
"KIRT-0648","UMİX VIVID VERS 36 LI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0649","YPLUS OLLIE SİLGİ 32 Lİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0650","MYNOTE NEON A4 PP 100 YP","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0651","ADELAND GUAJ BOYA 6 RENK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0652","37*54 RESİM ÇANTASI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0653","BRONS 40 GR YAPIŞTIRICI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0654","BRONS 90 GR YAPIŞTIRICI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0655","BRONZ 50 GR TUTKAL","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0656","BRONZ 100 GR TUTKAL","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0657","BRONZ 250 GR TUTKAL","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0658","BRONZ YAĞLI BOYA FIRÇA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0659","MİSHAP SAYI ÇUBUĞU","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0660","İLK ATLAS","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0661","TARİH ATLAS","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0662","ORTA ATLAS","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0663","KÜÇÜK BOY GÜZEL YAZI DEFTERİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0664","BÜYÜK BOY GÜZEL YAZI DEFTERİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0665","EN İYİ DOSTLARIM 1 SINIF","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0666","HİKAYE KİTAPLIĞIM 4-5 SINIF","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0667","100 TEMEL ESER","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0668","GENÇLİK DİZİSİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0669","DİSK KEÇE","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0670","SEPRA U-POX BOYA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0671","DYO ANTİPAS BOYA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0672","TAMİRES RP9 TAMİR HARCI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0673","7/16X14 UNL PAFTA","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0674","16,5 MM HAVŞA MATKABI","AD","","1","1","","1","1","6.80","0.00000"
"KIRT-0675","EŞYA BATTANİYESİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0676","PAFTA YAĞI 5 LT","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0677","5000 ROTAR BÜYÜK FISKİYE","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0678","SPRİNK FISKİYE","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0679","DALSAN D.C PROFİL 75 CM","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0680","DALSAN D.U 75 MM","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0682","AGRAF","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0683","50 LİK MARANGOZ GÖNYE","AD","","1","1","","1","1","91.70","0.00000"
"KIRT-0684","2.4 MM TUNGSTEN ELEKTROT","AD","","1","1","","1","1","48.10","0.00000"
"KIRT-0685","METAL DOLAP AYAĞI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0687","ASKI MAŞASI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0688","GÖLGELİK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0689","SAMUR PHANTOM HALI VE DÖŞEMESİ","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0690","İLK YARDIM SETİ","AD","","1","1","","1","1","350.00","0.00000"
"KIRT-0691","DOLU TAKIM ÇANTASI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0692","480 NC KARTVİZİTLİK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0693","30 MM KÖPÜK BANT","AD","","1","1","","1","1","68.12","0.00000"
"KIRT-0694","FLEX TAŞLAMA SOMUNU","AD","","1","1","","1","1","60.00","0.00000"
"KIRT-0695","VİTRA VOLA TAKIM","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0696","VİTRA KLİPS","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0697","VİTRA UZATMA PARÇASI","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0698","50X100 CAM","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0699","50X100 ALİMİNYUM KÖŞEBENT","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0700","HİDROLİK YAĞI SAE 30","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0701","HİDROLİK YAĞI HD 46","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0702","EVRAK RAFI METAL","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0703","CAM ÇEKECEĞİ","AD","","1","1","","1","1","20.00","0.00000"
"KIRT-0704","CAM ÇEKECEĞİ BÜYÜK","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0705","HİDROLİK YAĞI 68","AD","","1","1","","1","1","0.00","0.00000"
"KIRT-0706","KEPENK ANAHTAR KOLU","AD","","1","1","","1","1","0.00","0.00000"
